competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1265,Primeira Liga (PT),223,Aderllan Leandro de Jesus Santos,A. Santos,1989-04-09,65.9,12.72,20.48,17,16,1,34.0,2.12,0.0,0.0,0.38,0.25,10.8,0.19,0.19,0.31,0.12,0.0
1265,Primeira Liga (PT),728,André Geraldes de Barros,André Geraldes,1991-05-02,85.07,17.6,23.04,26,25,1,243.0,9.72,0.04,0.0,2.92,2.48,13.33,2.72,0.28,1.24,0.28,0.16
1265,Primeira Liga (PT),751,André Alexandre Carreira Sousa,André Sousa,1990-07-09,17.24,3.15,4.22,12,12,0,46.0,3.83,0.08,0.08,1.5,1.08,11.82,0.5,0.17,0.58,0.0,0.0
1265,Primeira Liga (PT),1223,Bas Kuipers,B. Kuipers,1994-08-17,86.8,23.25,22.06,17,17,0,469.0,27.59,0.76,0.18,7.12,5.76,14.01,8.24,2.18,7.06,1.88,1.24
1265,Primeira Liga (PT),1484,Armindo Tué Na Bangna,Bruma,1994-10-24,11.5,2.89,2.49,3,3,0,8.0,2.67,0.0,0.0,1.0,1.0,12.11,1.0,0.33,1.67,0.67,0.67
1265,Primeira Liga (PT),1652,Carlos dos Santos Rodrigues,Ponck,1995-01-13,67.99,12.91,21.19,16,15,1,26.0,1.73,0.0,0.0,0.53,0.4,11.45,0.07,0.13,0.27,0.07,0.0
1265,Primeira Liga (PT),1946,Cláudio Pires Morais Ramos,Cláudio Ramos,1991-11-16,72.18,25.17,13.5,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),2492,David  Martins Simão,David Simão,1990-05-15,56.78,13.87,14.95,12,11,1,119.0,10.82,0.09,0.0,3.09,2.91,10.01,0.64,0.0,0.18,0.0,0.0
1265,Primeira Liga (PT),2803,Dodi Lukébakio,D. Lukébakio,1997-09-24,48.89,14.55,10.59,17,17,0,269.0,15.82,1.18,0.06,6.88,5.12,14.38,6.18,2.24,4.76,1.71,1.12
1265,Primeira Liga (PT),3493,Florian Grillitsch,F. Grillitsch,1995-08-07,62.54,20.93,14.11,20,20,0,362.0,18.1,0.1,0.05,5.7,5.35,10.69,1.85,1.1,2.0,0.5,0.35
1265,Primeira Liga (PT),3665,Frederico André Ferrão Venâncio,Frederico Venâncio,1993-02-04,89.89,21.62,24.18,22,21,1,75.0,3.57,0.1,0.0,1.05,0.9,11.22,0.29,0.1,0.19,0.05,0.0
1265,Primeira Liga (PT),4261,Hélder Luís Lopes Vieira Tavares,Hélder Tavares,1989-12-26,35.16,7.34,10.29,20,20,0,119.0,5.95,0.15,0.0,1.6,1.0,12.92,1.0,0.15,1.05,0.25,0.05
1265,Primeira Liga (PT),4521,Ivan Ricardo Neves Abreu Cavaleiro,I. Cavaleiro,1993-10-18,70.95,16.11,18.33,13,13,0,267.0,20.54,0.92,0.0,7.69,5.77,13.59,6.31,3.23,6.85,2.0,1.08
1265,Primeira Liga (PT),4703,Jan Bednarek,J. Bednarek,1996-04-12,93.65,27.35,21.81,32,29,3,220.0,7.59,0.03,0.03,2.17,1.9,11.84,0.55,0.14,0.14,0.07,0.0
1265,Primeira Liga (PT),5049,João Ricardo Silva Afonso,João Afonso,1990-05-28,53.59,11.18,16.59,13,13,0,47.0,3.62,0.0,0.0,1.0,0.77,8.9,0.31,0.31,0.62,0.15,0.0
1265,Primeira Liga (PT),5053,João Miguel Coimbra Aurélio,João Aurélio,1988-08-17,69.8,14.42,18.08,21,20,1,256.0,12.8,0.3,0.0,4.2,3.65,13.85,3.0,1.0,1.4,0.35,0.3
1265,Primeira Liga (PT),5071,João Filipe Iria Santos Moutinho,João Moutinho,1986-09-08,76.21,26.22,16.83,31,31,0,414.0,13.35,0.19,0.0,5.68,5.23,9.85,0.65,0.52,1.42,0.42,0.29
1265,Primeira Liga (PT),5072,João Pedro Barradas Novais,João Novais,1993-07-10,30.16,6.02,7.37,2,2,0,13.0,6.5,0.5,0.0,2.0,0.5,15.23,0.5,0.0,2.0,1.0,0.5
1265,Primeira Liga (PT),5126,Joel Robles Blázquez,Joel Robles,1990-06-17,98.71,26.29,25.22,31,31,0,9.0,0.29,0.0,0.0,0.13,0.13,8.21,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),5241,Jonathan Buatu Mananga,Jonathan Buatu,1993-09-27,98.13,24.63,24.13,31,30,1,184.0,6.13,0.03,0.0,1.5,1.4,12.73,0.7,0.3,0.33,0.1,0.03
1265,Primeira Liga (PT),5396,José Miguel da Rocha Fonte,José Fonte,1983-12-22,88.46,18.85,22.65,18,18,0,89.0,4.94,0.0,0.0,1.67,1.5,9.75,0.39,0.33,0.39,0.17,0.06
1265,Primeira Liga (PT),6359,Lucas Eduardo dos Santos João,Lucas João,1993-09-04,20.68,4.74,5.0,19,18,1,94.0,5.22,0.17,0.0,1.61,0.78,15.17,1.0,1.11,2.94,0.94,0.28
1265,Primeira Liga (PT),6512,Luuk de Jong,L. de Jong,1990-08-27,67.03,21.38,16.47,5,3,2,105.0,35.0,1.33,0.0,12.33,8.0,13.56,9.0,9.0,22.0,5.0,2.33
1265,Primeira Liga (PT),7902,Nélson Miguel Castro Oliveira,Nélson Oliveira,1991-08-08,55.92,14.49,13.48,26,24,2,426.0,17.75,0.62,0.08,5.21,3.12,14.03,5.12,5.0,9.33,2.5,1.0
1265,Primeira Liga (PT),8029,Nicolás Hernán Otamendi,N. Otamendi,1988-02-12,95.62,28.09,21.25,30,29,1,298.0,10.28,0.03,0.0,4.62,4.48,11.82,1.28,0.86,1.03,0.1,0.0
1265,Primeira Liga (PT),8598,Pedro José  da Silva Trigueira,P. Trigueira,1988-01-04,12.56,1.56,3.9,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),8729,Luís Miguel Afonso Fernandes,Pizzi,1989-10-06,33.78,9.32,8.44,23,23,0,192.0,8.35,0.22,0.0,2.7,2.22,11.26,0.61,1.0,2.87,0.61,0.35
1265,Primeira Liga (PT),8790,Rafael Alexandre Fernandes Ferreira da Silva,Rafa Silva,1993-05-17,62.67,18.95,13.6,16,16,0,604.0,37.75,1.44,0.25,10.12,6.44,14.24,12.31,10.19,20.81,5.31,2.88
1265,Primeira Liga (PT),8791,Luís Rafael Soares Alves,Rafa Soares,1995-05-09,79.07,20.69,20.13,24,23,1,485.0,21.09,0.43,0.13,6.13,5.35,15.71,5.87,1.52,3.96,0.87,0.74
1265,Primeira Liga (PT),8983,Ricardo Jorge Luz Horta,Ricardo Horta,1994-09-15,83.94,28.66,18.6,28,28,0,1073.0,38.32,1.18,0.32,12.07,8.36,13.09,8.71,8.18,16.5,4.29,2.11
1265,Primeira Liga (PT),9195,Rodrigo Cunha Pereira de Pinho,Rodrigo Pinho,1991-05-30,46.52,10.49,12.39,28,27,1,377.0,13.96,0.48,0.07,3.93,1.7,15.53,3.89,3.26,8.15,2.52,0.78
1265,Primeira Liga (PT),9354,Rúben Afonso Borges Semedo,Rúben Semedo,1994-04-04,94.1,19.8,26.33,9,9,0,36.0,4.0,0.11,0.0,1.44,1.0,11.03,0.22,0.11,0.22,0.11,0.0
1265,Primeira Liga (PT),9385,Rui Tiago Dantas da Silva,Rui Silva,1994-02-07,99.66,32.28,21.24,32,31,1,9.0,0.29,0.0,0.0,0.1,0.1,6.33,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),9703,Seko Mohamed Fofana,S. Fofana,1995-05-07,32.72,8.02,7.62,12,11,1,119.0,10.82,0.36,0.0,3.64,2.55,15.77,3.09,1.73,4.18,1.55,0.55
1265,Primeira Liga (PT),9734,Sergi Gómez Solà,Sergi Gómez,1992-03-28,95.48,22.04,27.11,28,28,0,127.0,4.54,0.04,0.0,0.96,0.96,10.04,0.18,0.18,0.18,0.04,0.04
1265,Primeira Liga (PT),10246, Theoson-Jordan  Siebatcheu,j.Siebatcheu,1996-04-26,62.85,13.51,17.9,22,22,0,474.0,21.55,0.59,0.0,7.05,3.09,13.48,5.77,6.27,14.18,4.64,1.73
1265,Primeira Liga (PT),10253,Thiago Emiliano da Silva,Thiago Silva,1984-09-22,76.82,22.68,16.99,8,7,1,31.0,4.43,0.0,0.0,2.14,2.14,9.57,0.43,0.14,0.0,0.0,0.0
1265,Primeira Liga (PT),10342,Tiago Rafael Maia da Silva,Tiago Silva,1993-06-02,76.03,17.83,15.77,4,3,1,35.0,11.67,0.0,0.0,4.67,4.33,11.83,1.0,0.33,0.67,0.33,0.33
1265,Primeira Liga (PT),10459,António Manuel Fernandes Mendes,Tomané,1992-10-23,72.85,14.86,22.24,29,28,1,565.0,20.18,0.5,0.04,7.0,3.43,13.87,4.36,4.07,9.68,3.04,1.04
1265,Primeira Liga (PT),10749,Vítor Hugo Gomes da Silva,Vítor Gomes,1987-12-25,43.23,9.75,12.43,6,6,0,71.0,11.83,0.67,0.0,3.33,2.67,15.39,2.0,0.67,2.83,0.83,0.83
1265,Primeira Liga (PT),11220,Marcos Paulo Mesquita Lopes,Rony Lopes,1995-12-28,68.83,17.03,18.1,16,16,0,384.0,24.0,0.81,0.19,6.88,5.31,13.13,5.0,3.5,8.0,1.25,0.69
1265,Primeira Liga (PT),11234,Duplexe Tchamba Bangou,D. Tchamba,1998-07-10,90.94,19.51,24.93,5,5,0,17.0,3.4,0.0,0.0,1.2,1.2,14.0,0.0,0.2,0.4,0.2,0.2
1265,Primeira Liga (PT),11265,Miguel Ângelo da Silva Rocha,Xeka,1994-11-10,58.77,16.14,15.3,12,12,0,165.0,13.75,0.33,0.08,4.42,3.75,11.79,1.58,1.42,3.17,0.67,0.42
1265,Primeira Liga (PT),11431,Ghislain Konan,G. Konan,1995-12-27,97.57,24.52,24.23,30,29,1,592.0,20.41,0.59,0.03,7.45,6.52,14.92,7.41,0.83,3.1,1.0,0.59
1265,Primeira Liga (PT),12196,Jonathan Panzo,J. Panzo,2000-10-25,86.94,20.47,24.04,14,14,0,111.0,7.93,0.0,0.0,2.5,2.43,11.27,0.79,0.14,0.29,0.07,0.07
1265,Primeira Liga (PT),12249,Javier Sánchez de Felipe,Javi Sánchez,1997-03-14,90.54,23.84,23.32,15,15,0,82.0,5.47,0.0,0.0,1.4,1.33,12.71,0.27,0.27,0.27,0.07,0.0
1265,Primeira Liga (PT),12464,Rafik Guitane,R. Guitane,1999-05-26,66.03,18.5,16.71,30,30,0,550.0,18.33,0.83,0.07,7.77,6.33,12.01,3.43,1.07,4.07,1.3,0.83
1265,Primeira Liga (PT),12649,Pablo Rosario,P. Rosario,1997-01-07,69.22,20.64,15.96,22,22,0,288.0,13.09,0.14,0.0,4.32,3.82,11.66,2.64,1.05,2.09,0.64,0.45
1265,Primeira Liga (PT),12783,Gonçalo Mendes Paciencia,Gonçalo Paciência,1994-08-01,48.03,12.94,11.21,12,11,1,154.0,14.0,0.73,0.09,4.18,2.27,13.17,2.45,3.55,6.64,2.73,1.09
1265,Primeira Liga (PT),12812,Yann Karamoh,Y. Karamoh,1998-07-08,18.05,4.43,5.58,1,1,0,5.0,5.0,0.0,0.0,3.0,3.0,11.91,1.0,0.0,1.0,0.0,0.0
1265,Primeira Liga (PT),12903,Marios Vrousai,M. Vrousai,1998-07-02,87.92,22.83,24.52,31,31,0,491.0,15.84,0.65,0.03,6.39,5.84,12.66,2.77,1.52,2.87,0.84,0.61
1265,Primeira Liga (PT),13279,Renan Ribeiro,Renan Ribeiro,1990-03-23,100.64,23.66,25.41,32,31,1,8.0,0.26,0.0,0.0,0.13,0.13,3.68,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),13285,Jovane Eduardo Borges Cabral,Jovane Cabral,1998-06-14,67.68,16.36,16.63,27,26,1,540.0,20.77,0.65,0.08,6.38,5.15,12.57,3.08,1.73,5.0,1.62,0.88
1265,Primeira Liga (PT),13330,Jérémy Livolant,J. Livolant,1998-01-09,92.21,18.58,25.26,33,32,1,908.0,28.38,0.84,0.16,11.81,7.81,15.07,10.75,3.22,9.06,3.34,1.75
1265,Primeira Liga (PT),13354,Yanis Begraoui,Y. Begraoui,2001-07-04,86.67,23.63,22.02,34,34,0,1029.0,30.26,1.29,0.38,11.21,6.29,12.52,8.18,7.35,17.41,6.21,2.65
1265,Primeira Liga (PT),13477,Diogo Meireles Costa,Diogo Costa,1999-09-19,97.56,28.62,22.92,33,30,3,23.0,0.77,0.0,0.0,0.47,0.47,6.58,0.03,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),13495,Carlos Alexandre Reis Pinto,Alex Pinto,1998-07-08,51.79,12.46,15.99,7,7,0,133.0,19.0,0.14,0.0,6.57,4.71,13.95,6.86,0.86,3.0,0.71,0.29
1265,Primeira Liga (PT),13919,Naïs Djouahra,N. Djouahra,1999-11-23,86.22,22.3,22.74,34,33,1,835.0,25.3,0.67,0.03,7.06,5.27,12.9,6.67,1.97,8.0,1.67,0.94
1265,Primeira Liga (PT),13976,Paulo André Rodrigues de Oliveira,Paulo Oliveira,1992-01-08,54.17,18.92,10.46,17,17,0,87.0,5.12,0.0,0.0,1.53,1.53,11.31,0.35,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),13987,Giorgi Kochorashvili,G. Kochorashvili,1999-06-29,39.79,12.64,8.41,18,17,1,208.0,12.24,0.12,0.0,4.35,3.29,10.91,1.47,1.76,4.06,1.18,0.41
1265,Primeira Liga (PT),14013,João Manuel Neves Virginia,João Virginia,1999-10-10,100.56,32.22,22.12,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),14024,Pedro António Pereira Gonçalves,Pedro Gonçalves,1998-06-28,79.78,26.23,17.07,27,26,1,907.0,34.88,1.69,0.27,12.35,8.5,12.51,8.58,6.85,16.73,4.92,2.23
1265,Primeira Liga (PT),14273,Tom van De Looi,T. van de Looi,1999-07-02,94.93,24.2,23.79,32,31,1,562.0,18.13,0.16,0.0,4.61,4.16,10.33,1.42,0.13,0.74,0.29,0.19
1265,Primeira Liga (PT),14346,Sydney van Hooijdonk,S. van Hooijdonk,2000-02-06,44.76,12.15,10.34,9,9,0,132.0,14.67,0.11,0.0,4.0,1.78,12.66,3.89,3.89,8.33,2.22,0.67
1265,Primeira Liga (PT),14875,Jakub Brabec,J. Brabec,1992-08-06,93.92,23.88,27.05,25,25,0,207.0,8.28,0.04,0.0,2.64,2.44,10.82,0.48,0.32,0.28,0.2,0.0
1265,Primeira Liga (PT),15185,Georgios Vagiannidis,G. Vagiannidis,2001-09-12,66.16,22.03,14.48,22,21,1,615.0,29.29,0.86,0.1,9.19,7.24,16.22,12.71,3.38,7.57,1.57,0.71
1265,Primeira Liga (PT),15295,Fotis Ioannidis,F. Ioannidis,2000-01-10,40.83,13.13,8.67,13,13,0,217.0,16.69,0.77,0.15,4.69,2.77,13.57,5.62,4.38,9.54,2.46,0.85
1265,Primeira Liga (PT),15373,Georgios Liavas,G. Liavas,2001-02-12,37.91,9.1,11.59,24,24,0,169.0,7.04,0.0,0.0,2.04,1.83,10.66,0.58,0.08,0.58,0.17,0.12
1265,Primeira Liga (PT),15485,Orest Lebedenko,O. Lebedenko,1998-09-23,40.05,10.0,8.37,14,13,1,163.0,12.54,0.15,0.0,3.23,2.38,14.65,4.38,1.08,2.85,0.62,0.23
1265,Primeira Liga (PT),16008,Tiago Magalhães Sá,Tiago Sá,1995-01-11,98.02,30.08,19.79,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16011,Murilo De Souza Costa,Murilo,1994-10-31,86.84,22.03,21.4,32,32,0,910.0,28.44,1.47,0.12,10.31,8.34,13.8,8.25,4.25,8.91,2.62,1.72
1265,Primeira Liga (PT),16014,Francisco António Machado Mota de Castro Trincão,Francisco Trincão,1999-12-29,91.74,29.81,19.68,34,33,1,1360.0,41.21,1.73,0.24,13.64,10.67,13.27,10.88,4.55,12.97,3.85,2.36
1265,Primeira Liga (PT),16032,Diogo Filipe Costa Rocha,Rochinha,1995-05-03,13.06,3.82,2.97,1,1,0,7.0,7.0,0.0,0.0,2.0,2.0,11.69,0.0,1.0,1.0,0.0,0.0
1265,Primeira Liga (PT),16058,Daniel Alexis Leite Figueira,Dani Figueira,1998-07-20,93.89,22.75,23.57,10,10,0,3.0,0.3,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16060,Marcelo dos Santos Ferreira,Marcelo,1989-07-27,88.73,20.94,25.21,12,12,0,64.0,5.33,0.0,0.0,1.92,1.83,13.37,0.67,0.08,0.08,0.0,0.0
1265,Primeira Liga (PT),16066,Rafael Avelino Pereira Pinto Barbosa,R. Barbosa,1996-03-29,54.17,13.02,14.7,13,13,0,265.0,20.38,1.08,0.08,7.38,5.38,15.1,6.31,1.85,6.31,1.85,1.0
1265,Primeira Liga (PT),16084,Charles Marcelo da Silva,Charles,1994-02-04,100.81,27.22,22.08,19,17,2,5.0,0.29,0.0,0.0,0.12,0.12,7.64,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16103,André Filipe Magalhães Ribeiro Ferreira,André Ferreira,1996-05-29,98.87,24.34,28.9,22,20,2,8.0,0.4,0.0,0.0,0.2,0.2,6.14,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16156,Lucas Oliveira de França,Lucas França,1996-01-19,99.55,17.81,27.28,6,5,1,1.0,0.2,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16180,Matheus Reis de Lima,Matheus Reis,1995-02-18,48.51,16.22,10.57,8,7,1,62.0,8.86,0.14,0.14,3.43,3.29,13.46,1.43,0.29,1.29,0.29,0.14
1265,Primeira Liga (PT),16181,Toni Borevković,T. Borevković,1997-06-18,,,,1,0,1,,,,,,,,,,,,
1265,Primeira Liga (PT),16183,Nuno Miguel Gomes dos Santos,Nuno Santos,1995-02-13,18.68,6.15,3.12,4,4,0,27.0,6.75,0.5,0.25,3.5,3.5,17.33,2.0,0.5,2.75,1.75,1.75
1265,Primeira Liga (PT),16235,Caio Gobbo Secco,Caio Secco,1990-12-22,98.36,27.44,24.83,11,11,0,3.0,0.27,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16256,Stephen  Antunes Eustáquio,Stephen Eustáquio,1996-12-21,25.83,8.07,5.57,8,6,2,116.0,19.33,0.0,0.0,5.17,4.67,12.62,3.5,0.83,3.67,0.5,0.17
1265,Primeira Liga (PT),16399,Fredrik Aursnes,F. Aursnes,1995-12-10,90.84,26.29,20.35,28,27,1,917.0,33.96,0.81,0.19,10.19,8.74,11.75,5.56,2.89,6.59,1.56,1.0
1265,Primeira Liga (PT),17113,Ianis Stoica,I. Stoica,2002-12-08,56.46,13.26,14.98,32,31,1,558.0,18.0,0.65,0.03,6.61,4.29,14.53,6.32,2.61,6.71,2.26,1.13
1265,Primeira Liga (PT),17680,Leandro Barreiro Martins,Leandro Barreiro,2000-01-03,63.45,17.5,14.69,31,31,0,706.0,22.77,0.61,0.1,5.42,3.84,11.9,4.55,5.29,9.94,2.0,0.94
1265,Primeira Liga (PT),18406,Sikou Niakaté,S. Niakaté,1999-07-10,93.05,31.87,20.58,11,11,0,148.0,13.45,0.18,0.0,5.64,5.45,11.45,2.82,0.18,0.36,0.18,0.18
1265,Primeira Liga (PT),18565,João António Antunes Carvalho,João Carvalho,1997-03-09,91.91,24.4,23.65,33,33,0,913.0,27.67,0.97,0.24,9.21,7.0,12.55,5.21,3.24,9.39,2.55,1.42
1265,Primeira Liga (PT),18575,Gil Bastião Dias,Gil Dias,1996-09-28,81.54,20.91,20.89,33,32,1,723.0,22.59,1.16,0.19,8.81,6.91,14.17,8.25,2.19,5.88,1.75,1.09
1265,Primeira Liga (PT),18769,Omar Richards,O. Richards,1998-02-15,54.45,14.04,15.91,14,14,0,216.0,15.43,0.43,0.0,5.36,4.21,13.58,3.5,0.93,2.79,0.79,0.36
1265,Primeira Liga (PT),18941,Billal Brahimi,B. Brahimi,2000-03-14,29.84,6.99,7.57,4,4,0,58.0,14.5,0.25,0.0,4.5,3.75,15.85,4.75,0.75,1.75,0.5,0.25
1265,Primeira Liga (PT),18992,André Green,A. Green,1998-07-26,50.1,11.21,15.4,5,4,1,56.0,14.0,1.25,0.0,5.0,4.25,14.34,4.75,2.5,4.75,0.75,0.5
1265,Primeira Liga (PT),22091,Jaume Grau Ciscar,J. Grau,1997-05-05,80.75,18.29,23.27,18,18,0,256.0,14.22,0.11,0.0,3.83,3.33,11.47,1.67,0.44,1.0,0.22,0.17
1265,Primeira Liga (PT),22134,Francisco Reis Ferreira,Ferro,1997-03-26,65.86,17.87,17.59,27,27,0,62.0,2.3,0.0,0.0,0.63,0.63,10.75,0.19,0.04,0.04,0.0,0.0
1265,Primeira Liga (PT),22135,Florentino Ibrain Morris Luís,Florentino,1999-08-19,19.63,2.93,5.77,3,3,0,7.0,2.33,0.0,0.0,1.33,1.33,7.73,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),23035,Stéphane Diarra,S. Diarra,1998-12-09,19.39,4.33,5.78,2,2,0,15.0,7.5,0.0,0.0,3.0,2.5,15.42,3.5,0.5,1.5,0.5,0.5
1265,Primeira Liga (PT),23453,Vangelis Pavlidis,V. Pavlidis,1998-11-21,88.04,26.37,19.3,33,32,1,1387.0,43.34,1.25,0.16,12.53,6.97,13.24,10.34,13.66,24.91,6.66,2.97
1265,Primeira Liga (PT),23747,Gaizka Larrazabal Goikoetxea,Gaizka Larrazabal,1997-12-17,93.99,18.56,26.31,33,32,1,604.0,18.88,0.75,0.12,8.38,6.25,15.09,8.06,1.81,4.34,1.62,0.94
1265,Primeira Liga (PT),24052,Borja Sainz Eguskiza,Borja Sainz,2001-02-21,59.36,18.24,13.98,30,27,3,599.0,22.19,0.96,0.07,6.93,4.3,14.47,9.3,6.04,14.41,3.96,2.41
1265,Primeira Liga (PT),24100,Víctor Gómez Perea,Víctor Gómez,2000-04-01,85.16,28.26,18.77,32,32,0,970.0,30.31,0.62,0.06,10.75,9.06,12.87,7.66,3.56,6.69,1.78,0.97
1265,Primeira Liga (PT),24299,Sergio Bermejo Lillo,Sergio Bermejo,1997-08-17,26.26,5.79,6.5,16,15,1,99.0,6.6,0.13,0.0,1.27,0.73,13.1,1.27,1.2,2.53,0.6,0.33
1265,Primeira Liga (PT),24446,Kelian Nsona Wa Saka,K. Nsona,2002-05-11,53.09,11.2,14.39,10,10,0,123.0,12.3,0.3,0.0,5.4,3.9,14.98,4.2,1.1,3.5,1.3,0.7
1265,Primeira Liga (PT),24585,Pablo Gozálbez Gilabert,Pablo Gozálbez,2001-04-30,43.51,10.71,11.53,28,27,1,397.0,14.7,0.81,0.11,4.63,3.44,12.63,3.15,1.48,5.37,1.33,0.85
1265,Primeira Liga (PT),24690,Kaique Rocha Lima,Kaique Rocha,2001-02-28,87.38,20.27,24.26,6,6,0,28.0,4.67,0.0,0.0,1.5,1.5,11.77,0.33,0.17,0.17,0.0,0.0
1265,Primeira Liga (PT),24863,Ricard Sánchez Sendra,Ricard Sánchez,2000-02-22,80.96,21.64,21.09,26,26,0,697.0,26.81,1.08,0.19,9.04,6.77,14.05,10.42,3.04,7.42,2.38,1.65
1265,Primeira Liga (PT),24889,Guillem Molina Gutiérrez,G. Molina,2000-05-03,55.22,9.54,16.71,7,7,0,58.0,8.29,0.0,0.0,1.86,1.86,16.03,1.71,0.0,0.29,0.0,0.0
1265,Primeira Liga (PT),25014,Anatoliy Trubin,A. Trubin,2001-08-01,100.28,29.09,22.18,32,31,1,5.0,0.16,0.0,0.0,0.1,0.1,6.18,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),25093,Lucas Lima Linhares,Luquinhas,1996-09-28,28.35,6.79,7.89,9,9,0,90.0,10.0,0.11,0.0,3.44,1.78,13.16,3.78,1.33,3.78,1.33,0.56
1265,Primeira Liga (PT),25332,Amar Dedić,A. Dedić,2002-08-18,87.74,24.19,20.44,24,23,1,550.0,23.91,1.04,0.26,9.0,7.87,13.8,6.83,3.0,5.17,1.39,1.0
1265,Primeira Liga (PT),25572,João Paulo Santos da Costa,João Costa,1996-02-02,24.0,3.8,5.73,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),25752,Pau Víctor Delgado,Pau Víctor,2001-11-26,76.5,25.87,17.05,32,32,0,1259.0,39.34,0.91,0.19,11.66,8.09,12.2,7.75,6.12,14.12,3.66,1.91
1265,Primeira Liga (PT),25754,Claudio Mendes Vicente,Clau Mendes,2000-12-08,28.17,4.63,8.25,13,12,1,104.0,8.67,0.5,0.0,3.67,1.5,13.62,3.42,1.92,5.83,2.33,0.83
1265,Primeira Liga (PT),25818,Luis Javier Suárez Charris,L. Suárez,1997-12-02,91.25,29.52,19.85,32,31,1,1050.0,33.87,2.58,0.52,12.61,7.29,13.57,12.13,11.55,21.52,7.71,3.84
1265,Primeira Liga (PT),25832,José Manuel Fontán Mondragón,José Fontán,2000-02-11,94.25,24.33,24.2,30,29,1,277.0,9.55,0.24,0.03,3.72,3.45,12.31,1.14,0.21,0.62,0.14,0.14
1265,Primeira Liga (PT),25849,Sabit Abdulai,S. Abdulai,1999-05-11,76.03,17.88,23.97,16,16,0,208.0,13.0,0.0,0.0,2.75,2.5,11.57,1.19,0.25,0.56,0.06,0.06
1265,Primeira Liga (PT),25973,Maximiliano Javier Araújo Vilches,M. Araújo,2000-02-15,85.6,27.69,18.54,29,28,1,835.0,29.82,1.32,0.18,10.36,8.07,13.45,9.71,5.07,12.71,4.0,2.71
1265,Primeira Liga (PT),25981,Ignacio de Arruabarrena Fernández,I. de Arruabarrena,1997-01-16,100.36,26.62,25.66,16,16,0,10.0,0.62,0.0,0.0,0.5,0.5,8.32,0.12,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),26143,Amadou Danté,A. Danté,2000-10-07,54.33,12.64,14.35,17,16,1,182.0,11.38,0.5,0.0,4.31,3.75,15.64,4.12,0.44,1.5,0.5,0.38
1265,Primeira Liga (PT),26218,Yassin Oukili,Y. Oukili,2001-01-03,60.47,12.39,15.85,8,8,0,123.0,15.38,0.75,0.0,4.62,3.62,11.79,2.88,1.12,3.75,1.0,0.88
1265,Primeira Liga (PT),26604,Rafel Obrador Burguera,Rafel Obrador,2004-02-24,68.18,23.5,13.68,1,1,0,22.0,22.0,2.0,0.0,6.0,6.0,12.92,6.0,0.0,3.0,1.0,1.0
1265,Primeira Liga (PT),26780,Arjen van der Heide,A. van der Heide,2001-11-19,30.88,7.31,7.94,10,10,0,126.0,12.6,0.6,0.0,4.3,3.1,14.54,3.4,1.6,4.3,1.3,0.8
1265,Primeira Liga (PT),26900,Hidemasa Morita,H. Morita,1995-05-10,63.18,20.2,13.57,31,30,1,528.0,17.6,0.5,0.1,5.03,4.43,12.06,2.7,1.53,4.23,1.1,0.6
1265,Primeira Liga (PT),27238,Diogo Dos Santos Cabral,Calila,1998-10-10,49.07,11.87,12.18,23,23,0,301.0,13.09,0.39,0.0,4.57,3.83,14.6,5.22,1.39,2.52,0.83,0.57
